Consumption (kwh), Estimated Cost Inc. Tax (p), Start, End
0.128000, 4.18131840000, 2025-06-21T22:00:00+01:00, 2025-06-21T22:30:00+01:00
0.125000, 4.08331875000, 2025-06-21T22:30:00+01:00, 2025-06-21T23:00:00+01:00
0.061000, 1.99265955000, 2025-06-21T23:00:00+01:00, 2025-06-21T23:30:00+01:00
0.072000, 2.35199160000, 2025-06-21T23:30:00+01:00, 2025-06-22T00:00:00+01:00
0.098000, 3.20132190000, 2025-06-22T00:00:00+01:00, 2025-06-22T00:30:00+01:00
0.066000, 2.15599230000, 2025-06-22T00:30:00+01:00, 2025-06-22T01:00:00+01:00
0.073000, 2.38465815000, 2025-06-22T01:00:00+01:00, 2025-06-22T01:30:00+01:00
0.101000, 1.39399543500, 2025-06-22T01:30:00+01:00, 2025-06-22T02:00:00+01:00
0.068000, 0.93853158000, 2025-06-22T02:00:00+01:00, 2025-06-22T02:30:00+01:00
1.913000, 26.40310165500, 2025-06-22T02:30:00+01:00, 2025-06-22T03:00:00+01:00
2.595000, 35.81602132500, 2025-06-22T03:00:00+01:00, 2025-06-22T03:30:00+01:00
2.411000, 33.27646528500, 2025-06-22T03:30:00+01:00, 2025-06-22T04:00:00+01:00
1.294000, 17.85970389000, 2025-06-22T04:00:00+01:00, 2025-06-22T04:30:00+01:00
0.662000, 9.13688097000, 2025-06-22T04:30:00+01:00, 2025-06-22T05:00:00+01:00
0.592000, 8.17074552000, 2025-06-22T05:00:00+01:00, 2025-06-22T05:30:00+01:00
0.904000, 12.47694924000, 2025-06-22T05:30:00+01:00, 2025-06-22T06:00:00+01:00
0.482000, 6.65253267000, 2025-06-22T06:00:00+01:00, 2025-06-22T06:30:00+01:00
0.182000, 2.51195217000, 2025-06-22T06:30:00+01:00, 2025-06-22T07:00:00+01:00
0.074000, 1.02134319000, 2025-06-22T07:00:00+01:00, 2025-06-22T07:30:00+01:00
0.103000, 1.42159930500, 2025-06-22T07:30:00+01:00, 2025-06-22T08:00:00+01:00
0.290000, 4.00256115000, 2025-06-22T08:00:00+01:00, 2025-06-22T08:30:00+01:00
0.218000, 7.12130790000, 2025-06-22T08:30:00+01:00, 2025-06-22T09:00:00+01:00
0.153000, 4.99798215000, 2025-06-22T09:00:00+01:00, 2025-06-22T09:30:00+01:00
0.226000, 7.38264030000, 2025-06-22T09:30:00+01:00, 2025-06-22T10:00:00+01:00
0.320000, 10.45329600000, 2025-06-22T10:00:00+01:00, 2025-06-22T10:30:00+01:00
0.115000, 3.75665325000, 2025-06-22T10:30:00+01:00, 2025-06-22T11:00:00+01:00
0.109000, 3.56065395000, 2025-06-22T11:00:00+01:00, 2025-06-22T11:30:00+01:00
0.287000, 9.37529985000, 2025-06-22T11:30:00+01:00, 2025-06-22T12:00:00+01:00
0.169000, 5.52064695000, 2025-06-22T12:00:00+01:00, 2025-06-22T12:30:00+01:00
0.142000, 4.63865010000, 2025-06-22T12:30:00+01:00, 2025-06-22T13:00:00+01:00
0.104000, 3.39732120000, 2025-06-22T13:00:00+01:00, 2025-06-22T13:30:00+01:00
0.073000, 2.38465815000, 2025-06-22T13:30:00+01:00, 2025-06-22T14:00:00+01:00
0.111000, 3.62598705000, 2025-06-22T14:00:00+01:00, 2025-06-22T14:30:00+01:00
0.104000, 3.39732120000, 2025-06-22T14:30:00+01:00, 2025-06-22T15:00:00+01:00
0.104000, 3.39732120000, 2025-06-22T15:00:00+01:00, 2025-06-22T15:30:00+01:00
0.126000, 4.11598530000, 2025-06-22T15:30:00+01:00, 2025-06-22T16:00:00+01:00
0.122000, 3.98531910000, 2025-06-22T16:00:00+01:00, 2025-06-22T16:30:00+01:00
0.092000, 3.00532260000, 2025-06-22T16:30:00+01:00, 2025-06-22T17:00:00+01:00
0.117000, 3.82198635000, 2025-06-22T17:00:00+01:00, 2025-06-22T17:30:00+01:00
0.176000, 5.74931280000, 2025-06-22T17:30:00+01:00, 2025-06-22T18:00:00+01:00
0.187000, 6.10864485000, 2025-06-22T18:00:00+01:00, 2025-06-22T18:30:00+01:00
0.364000, 11.89062420000, 2025-06-22T18:30:00+01:00, 2025-06-22T19:00:00+01:00
0.495000, 16.16994225000, 2025-06-22T19:00:00+01:00, 2025-06-22T19:30:00+01:00
0.344000, 11.23729320000, 2025-06-22T19:30:00+01:00, 2025-06-22T20:00:00+01:00
0.967000, 31.58855385000, 2025-06-22T20:00:00+01:00, 2025-06-22T20:30:00+01:00
0.307000, 10.02863085000, 2025-06-22T20:30:00+01:00, 2025-06-22T21:00:00+01:00
0.647000, 21.13525785000, 2025-06-22T21:00:00+01:00, 2025-06-22T21:30:00+01:00
0.899000, 29.36722845000, 2025-06-22T21:30:00+01:00, 2025-06-22T22:00:00+01:00
0.320000, 10.45329600000, 2025-06-22T22:00:00+01:00, 2025-06-22T22:30:00+01:00
0.280000, 9.14663400000, 2025-06-22T22:30:00+01:00, 2025-06-22T23:00:00+01:00
0.240000, 7.83997200000, 2025-06-22T23:00:00+01:00, 2025-06-22T23:30:00+01:00
0.188000, 6.14131140000, 2025-06-22T23:30:00+01:00, 2025-06-23T00:00:00+01:00
0.147000, 4.80198285000, 2025-06-23T00:00:00+01:00, 2025-06-23T00:30:00+01:00
0.113000, 3.69132015000, 2025-06-23T00:30:00+01:00, 2025-06-23T01:00:00+01:00
0.099000, 3.23398845000, 2025-06-23T01:00:00+01:00, 2025-06-23T01:30:00+01:00
0.119000, 1.64243026500, 2025-06-23T01:30:00+01:00, 2025-06-23T02:00:00+01:00
0.091000, 1.25597608500, 2025-06-23T02:00:00+01:00, 2025-06-23T02:30:00+01:00
2.011000, 27.75569128500, 2025-06-23T02:30:00+01:00, 2025-06-23T03:00:00+01:00
2.610000, 36.02305035000, 2025-06-23T03:00:00+01:00, 2025-06-23T03:30:00+01:00
2.447000, 33.77333494500, 2025-06-23T03:30:00+01:00, 2025-06-23T04:00:00+01:00
0.813000, 11.22097315500, 2025-06-23T04:00:00+01:00, 2025-06-23T04:30:00+01:00
0.631000, 8.70902098500, 2025-06-23T04:30:00+01:00, 2025-06-23T05:00:00+01:00
0.586000, 8.08793391000, 2025-06-23T05:00:00+01:00, 2025-06-23T05:30:00+01:00
0.950000, 13.11183825000, 2025-06-23T05:30:00+01:00, 2025-06-23T06:00:00+01:00
0.480000, 6.62492880000, 2025-06-23T06:00:00+01:00, 2025-06-23T06:30:00+01:00
0.202000, 2.78799087000, 2025-06-23T06:30:00+01:00, 2025-06-23T07:00:00+01:00
0.147000, 2.02888444500, 2025-06-23T07:00:00+01:00, 2025-06-23T07:30:00+01:00
0.216000, 2.98121796000, 2025-06-23T07:30:00+01:00, 2025-06-23T08:00:00+01:00
0.440000, 6.07285140000, 2025-06-23T08:00:00+01:00, 2025-06-23T08:30:00+01:00
0.067000, 2.18865885000, 2025-06-23T08:30:00+01:00, 2025-06-23T09:00:00+01:00
0.145000, 4.73664975000, 2025-06-23T09:00:00+01:00, 2025-06-23T09:30:00+01:00
0.504000, 16.46394120000, 2025-06-23T09:30:00+01:00, 2025-06-23T10:00:00+01:00
0.306000, 9.99596430000, 2025-06-23T10:00:00+01:00, 2025-06-23T10:30:00+01:00
0.350000, 11.43329250000, 2025-06-23T10:30:00+01:00, 2025-06-23T11:00:00+01:00
0.182000, 5.94531210000, 2025-06-23T11:00:00+01:00, 2025-06-23T11:30:00+01:00
0.191000, 6.23931105000, 2025-06-23T11:30:00+01:00, 2025-06-23T12:00:00+01:00
0.426000, 13.91595030000, 2025-06-23T12:00:00+01:00, 2025-06-23T12:30:00+01:00
0.169000, 5.52064695000, 2025-06-23T12:30:00+01:00, 2025-06-23T13:00:00+01:00
0.550000, 17.96660250000, 2025-06-23T13:00:00+01:00, 2025-06-23T13:30:00+01:00
0.099000, 3.23398845000, 2025-06-23T13:30:00+01:00, 2025-06-23T14:00:00+01:00
0.118000, 3.85465290000, 2025-06-23T14:00:00+01:00, 2025-06-23T14:30:00+01:00
0.103000, 3.36465465000, 2025-06-23T14:30:00+01:00, 2025-06-23T15:00:00+01:00
0.124000, 4.05065220000, 2025-06-23T15:00:00+01:00, 2025-06-23T15:30:00+01:00
0.089000, 2.90732295000, 2025-06-23T15:30:00+01:00, 2025-06-23T16:00:00+01:00
0.494000, 16.13727570000, 2025-06-23T16:00:00+01:00, 2025-06-23T16:30:00+01:00
0.454000, 14.83061370000, 2025-06-23T16:30:00+01:00, 2025-06-23T17:00:00+01:00
0.298000, 9.73463190000, 2025-06-23T17:00:00+01:00, 2025-06-23T17:30:00+01:00
0.171000, 5.58598005000, 2025-06-23T17:30:00+01:00, 2025-06-23T18:00:00+01:00
0.258000, 8.42796990000, 2025-06-23T18:00:00+01:00, 2025-06-23T18:30:00+01:00
0.871000, 28.45256505000, 2025-06-23T18:30:00+01:00, 2025-06-23T19:00:00+01:00
0.609000, 19.89392895000, 2025-06-23T19:00:00+01:00, 2025-06-23T19:30:00+01:00
0.195000, 6.36997725000, 2025-06-23T19:30:00+01:00, 2025-06-23T20:00:00+01:00
0.175000, 5.71664625000, 2025-06-23T20:00:00+01:00, 2025-06-23T20:30:00+01:00
0.171000, 5.58598005000, 2025-06-23T20:30:00+01:00, 2025-06-23T21:00:00+01:00
0.205000, 6.69664275000, 2025-06-23T21:00:00+01:00, 2025-06-23T21:30:00+01:00
0.234000, 7.64397270000, 2025-06-23T21:30:00+01:00, 2025-06-23T22:00:00+01:00
0.179000, 5.84731245000, 2025-06-23T22:00:00+01:00, 2025-06-23T22:30:00+01:00
0.145000, 4.73664975000, 2025-06-23T22:30:00+01:00, 2025-06-23T23:00:00+01:00
0.088000, 2.87465640000, 2025-06-23T23:00:00+01:00, 2025-06-23T23:30:00+01:00
0.131000, 4.27931805000, 2025-06-23T23:30:00+01:00, 2025-06-24T00:00:00+01:00
0.161000, 5.25931455000, 2025-06-24T00:00:00+01:00, 2025-06-24T00:30:00+01:00
0.105000, 3.42998775000, 2025-06-24T00:30:00+01:00, 2025-06-24T01:00:00+01:00
0.099000, 3.23398845000, 2025-06-24T01:00:00+01:00, 2025-06-24T01:30:00+01:00
0.101000, 1.39399543500, 2025-06-24T01:30:00+01:00, 2025-06-24T02:00:00+01:00
0.100000, 1.38019350000, 2025-06-24T02:00:00+01:00, 2025-06-24T02:30:00+01:00
1.758000, 24.26380173000, 2025-06-24T02:30:00+01:00, 2025-06-24T03:00:00+01:00
2.613000, 36.06445615500, 2025-06-24T03:00:00+01:00, 2025-06-24T03:30:00+01:00
2.460000, 33.95276010000, 2025-06-24T03:30:00+01:00, 2025-06-24T04:00:00+01:00
1.734000, 23.93255529000, 2025-06-24T04:00:00+01:00, 2025-06-24T04:30:00+01:00
0.623000, 8.59860550500, 2025-06-24T04:30:00+01:00, 2025-06-24T05:00:00+01:00
0.598000, 8.25355713000, 2025-06-24T05:00:00+01:00, 2025-06-24T05:30:00+01:00
0.489000, 6.74914621500, 2025-06-24T05:30:00+01:00, 2025-06-24T06:00:00+01:00
1.040000, 14.35401240000, 2025-06-24T06:00:00+01:00, 2025-06-24T06:30:00+01:00
0.776000, 10.71030156000, 2025-06-24T06:30:00+01:00, 2025-06-24T07:00:00+01:00
0.225000, 3.10543537500, 2025-06-24T07:00:00+01:00, 2025-06-24T07:30:00+01:00
0.178000, 2.45674443000, 2025-06-24T07:30:00+01:00, 2025-06-24T08:00:00+01:00
0.115000, 1.58722252500, 2025-06-24T08:00:00+01:00, 2025-06-24T08:30:00+01:00
0.096000, 3.13598880000, 2025-06-24T08:30:00+01:00, 2025-06-24T09:00:00+01:00
0.068000, 2.22132540000, 2025-06-24T09:00:00+01:00, 2025-06-24T09:30:00+01:00
0.093000, 3.03798915000, 2025-06-24T09:30:00+01:00, 2025-06-24T10:00:00+01:00
0.097000, 3.16865535000, 2025-06-24T10:00:00+01:00, 2025-06-24T10:30:00+01:00
0.082000, 2.67865710000, 2025-06-24T10:30:00+01:00, 2025-06-24T11:00:00+01:00
0.433000, 14.14461615000, 2025-06-24T11:00:00+01:00, 2025-06-24T11:30:00+01:00
0.683000, 22.31125365000, 2025-06-24T11:30:00+01:00, 2025-06-24T12:00:00+01:00
0.199000, 6.50064345000, 2025-06-24T12:00:00+01:00, 2025-06-24T12:30:00+01:00
0.587000, 19.17526485000, 2025-06-24T12:30:00+01:00, 2025-06-24T13:00:00+01:00
0.112000, 3.65865360000, 2025-06-24T13:00:00+01:00, 2025-06-24T13:30:00+01:00
0.118000, 3.85465290000, 2025-06-24T13:30:00+01:00, 2025-06-24T14:00:00+01:00
0.072000, 2.35199160000, 2025-06-24T14:00:00+01:00, 2025-06-24T14:30:00+01:00
0.087000, 2.84198985000, 2025-06-24T14:30:00+01:00, 2025-06-24T15:00:00+01:00
0.076000, 2.48265780000, 2025-06-24T15:00:00+01:00, 2025-06-24T15:30:00+01:00
0.082000, 2.67865710000, 2025-06-24T15:30:00+01:00, 2025-06-24T16:00:00+01:00
0.244000, 7.97063820000, 2025-06-24T16:00:00+01:00, 2025-06-24T16:30:00+01:00
0.123000, 4.01798565000, 2025-06-24T16:30:00+01:00, 2025-06-24T17:00:00+01:00
0.118000, 3.85465290000, 2025-06-24T17:00:00+01:00, 2025-06-24T17:30:00+01:00
0.095000, 3.10332225000, 2025-06-24T17:30:00+01:00, 2025-06-24T18:00:00+01:00
0.110000, 3.59332050000, 2025-06-24T18:00:00+01:00, 2025-06-24T18:30:00+01:00
0.097000, 3.16865535000, 2025-06-24T18:30:00+01:00, 2025-06-24T19:00:00+01:00
0.123000, 4.01798565000, 2025-06-24T19:00:00+01:00, 2025-06-24T19:30:00+01:00
0.084000, 2.74399020000, 2025-06-24T19:30:00+01:00, 2025-06-24T20:00:00+01:00
0.156000, 5.09598180000, 2025-06-24T20:00:00+01:00, 2025-06-24T20:30:00+01:00
0.158000, 5.16131490000, 2025-06-24T20:30:00+01:00, 2025-06-24T21:00:00+01:00
0.146000, 4.76931630000, 2025-06-24T21:00:00+01:00, 2025-06-24T21:30:00+01:00
0.190000, 6.20664450000, 2025-06-24T21:30:00+01:00, 2025-06-24T22:00:00+01:00
0.155000, 5.06331525000, 2025-06-24T22:00:00+01:00, 2025-06-24T22:30:00+01:00
0.140000, 4.57331700000, 2025-06-24T22:30:00+01:00, 2025-06-24T23:00:00+01:00
0.121000, 3.95265255000, 2025-06-24T23:00:00+01:00, 2025-06-24T23:30:00+01:00
0.153000, 4.99798215000, 2025-06-24T23:30:00+01:00, 2025-06-25T00:00:00+01:00
0.123000, 4.01798565000, 2025-06-25T00:00:00+01:00, 2025-06-25T00:30:00+01:00
0.080000, 2.61332400000, 2025-06-25T00:30:00+01:00, 2025-06-25T01:00:00+01:00
0.061000, 1.99265955000, 2025-06-25T01:00:00+01:00, 2025-06-25T01:30:00+01:00
0.073000, 1.00754125500, 2025-06-25T01:30:00+01:00, 2025-06-25T02:00:00+01:00
0.102000, 1.40779737000, 2025-06-25T02:00:00+01:00, 2025-06-25T02:30:00+01:00
1.795000, 24.77447332500, 2025-06-25T02:30:00+01:00, 2025-06-25T03:00:00+01:00
2.584000, 35.66420004000, 2025-06-25T03:00:00+01:00, 2025-06-25T03:30:00+01:00
2.433000, 33.58010785500, 2025-06-25T03:30:00+01:00, 2025-06-25T04:00:00+01:00
1.008000, 13.91235048000, 2025-06-25T04:00:00+01:00, 2025-06-25T04:30:00+01:00
0.675000, 9.31630612500, 2025-06-25T04:30:00+01:00, 2025-06-25T05:00:00+01:00
0.600000, 8.28116100000, 2025-06-25T05:00:00+01:00, 2025-06-25T05:30:00+01:00
0.974000, 13.44308469000, 2025-06-25T05:30:00+01:00, 2025-06-25T06:00:00+01:00
0.478000, 6.59732493000, 2025-06-25T06:00:00+01:00, 2025-06-25T06:30:00+01:00
0.219000, 3.02262376500, 2025-06-25T06:30:00+01:00, 2025-06-25T07:00:00+01:00
0.243000, 3.35387020500, 2025-06-25T07:00:00+01:00, 2025-06-25T07:30:00+01:00
0.230000, 3.17444505000, 2025-06-25T07:30:00+01:00, 2025-06-25T08:00:00+01:00
0.187000, 2.58096184500, 2025-06-25T08:00:00+01:00, 2025-06-25T08:30:00+01:00
0.124000, 4.05065220000, 2025-06-25T08:30:00+01:00, 2025-06-25T09:00:00+01:00
0.150000, 4.89998250000, 2025-06-25T09:00:00+01:00, 2025-06-25T09:30:00+01:00
0.154000, 5.03064870000, 2025-06-25T09:30:00+01:00, 2025-06-25T10:00:00+01:00
0.102000, 3.33198810000, 2025-06-25T10:00:00+01:00, 2025-06-25T10:30:00+01:00
0.104000, 3.39732120000, 2025-06-25T10:30:00+01:00, 2025-06-25T11:00:00+01:00
0.288000, 9.40796640000, 2025-06-25T11:00:00+01:00, 2025-06-25T11:30:00+01:00
0.161000, 5.25931455000, 2025-06-25T11:30:00+01:00, 2025-06-25T12:00:00+01:00
0.147000, 4.80198285000, 2025-06-25T12:00:00+01:00, 2025-06-25T12:30:00+01:00
0.122000, 3.98531910000, 2025-06-25T12:30:00+01:00, 2025-06-25T13:00:00+01:00
0.150000, 4.89998250000, 2025-06-25T13:00:00+01:00, 2025-06-25T13:30:00+01:00
0.113000, 3.69132015000, 2025-06-25T13:30:00+01:00, 2025-06-25T14:00:00+01:00
0.102000, 3.33198810000, 2025-06-25T14:00:00+01:00, 2025-06-25T14:30:00+01:00
0.089000, 2.90732295000, 2025-06-25T14:30:00+01:00, 2025-06-25T15:00:00+01:00
0.090000, 2.93998950000, 2025-06-25T15:00:00+01:00, 2025-06-25T15:30:00+01:00
0.086000, 2.80932330000, 2025-06-25T15:30:00+01:00, 2025-06-25T16:00:00+01:00
0.097000, 3.16865535000, 2025-06-25T16:00:00+01:00, 2025-06-25T16:30:00+01:00
0.095000, 3.10332225000, 2025-06-25T16:30:00+01:00, 2025-06-25T17:00:00+01:00
0.091000, 2.97265605000, 2025-06-25T17:00:00+01:00, 2025-06-25T17:30:00+01:00
0.092000, 3.00532260000, 2025-06-25T17:30:00+01:00, 2025-06-25T18:00:00+01:00
0.074000, 2.41732470000, 2025-06-25T18:00:00+01:00, 2025-06-25T18:30:00+01:00
0.059000, 1.92732645000, 2025-06-25T18:30:00+01:00, 2025-06-25T19:00:00+01:00
0.059000, 1.92732645000, 2025-06-25T19:00:00+01:00, 2025-06-25T19:30:00+01:00
0.073000, 2.38465815000, 2025-06-25T19:30:00+01:00, 2025-06-25T20:00:00+01:00
0.089000, 2.90732295000, 2025-06-25T20:00:00+01:00, 2025-06-25T20:30:00+01:00
0.110000, 3.59332050000, 2025-06-25T20:30:00+01:00, 2025-06-25T21:00:00+01:00
0.118000, 3.85465290000, 2025-06-25T21:00:00+01:00, 2025-06-25T21:30:00+01:00
0.112000, 3.65865360000, 2025-06-25T21:30:00+01:00, 2025-06-25T22:00:00+01:00
0.109000, 3.56065395000, 2025-06-25T22:00:00+01:00, 2025-06-25T22:30:00+01:00
0.092000, 3.00532260000, 2025-06-25T22:30:00+01:00, 2025-06-25T23:00:00+01:00
0.092000, 3.00532260000, 2025-06-25T23:00:00+01:00, 2025-06-25T23:30:00+01:00
0.082000, 2.67865710000, 2025-06-25T23:30:00+01:00, 2025-06-26T00:00:00+01:00
0.098000, 3.20132190000, 2025-06-26T00:00:00+01:00, 2025-06-26T00:30:00+01:00
0.108000, 3.52798740000, 2025-06-26T00:30:00+01:00, 2025-06-26T01:00:00+01:00
0.102000, 3.33198810000, 2025-06-26T01:00:00+01:00, 2025-06-26T01:30:00+01:00
0.089000, 1.22837221500, 2025-06-26T01:30:00+01:00, 2025-06-26T02:00:00+01:00
0.096000, 1.32498576000, 2025-06-26T02:00:00+01:00, 2025-06-26T02:30:00+01:00
1.714000, 23.65651659000, 2025-06-26T02:30:00+01:00, 2025-06-26T03:00:00+01:00
2.553000, 35.23634005500, 2025-06-26T03:00:00+01:00, 2025-06-26T03:30:00+01:00
2.381000, 32.86240723500, 2025-06-26T03:30:00+01:00, 2025-06-26T04:00:00+01:00
1.403000, 19.36411480500, 2025-06-26T04:00:00+01:00, 2025-06-26T04:30:00+01:00
0.648000, 8.94365388000, 2025-06-26T04:30:00+01:00, 2025-06-26T05:00:00+01:00
0.611000, 8.43298228500, 2025-06-26T05:00:00+01:00, 2025-06-26T05:30:00+01:00
0.868000, 11.98007958000, 2025-06-26T05:30:00+01:00, 2025-06-26T06:00:00+01:00
0.483000, 6.66633460500, 2025-06-26T06:00:00+01:00, 2025-06-26T06:30:00+01:00
